Customer,Country,State Code,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
KC36987,US,IA,Iowa,No,Premium,Bachelor,1/20/11,Employed,M,47950,Urban,Married,170,23,86,1,8,Personal Auto,Personal L3,Collision,Branch,780.990942,SUV,Medsize
JW24212,US,IA,Iowa,Yes,Basic,Bachelor,2/19/11,Unemployed,M,0,Suburban,Married,101,1,83,4,1,Personal Auto,Personal L3,Collision,Agent,960.115399,SUV,Large
OG57342,US,KS,Kansas,No,Basic,Doctor,02/04/2011,Unemployed,M,0,Suburban,Married,65,8,50,0,1,Corporate Auto,Corporate L2,Scratch/Dent,Web,312,Four-Door Car,Medsize
SN49269,US,IA,Iowa,No,Basic,High School or Below,2/16/11,Employed,M,72353,Suburban,Divorced,66,27,15,0,2,Personal Auto,Personal L2,Hail,Web,316.8,Two-Door Car,Small
RE52529,US,MO,Missouri,Yes,Premium,High School or Below,2/19/11,Employed,F,81872,Rural,Married,115,10,55,0,2,Corporate Auto,Corporate L1,Hail,Web,256.43803,Four-Door Car,Medsize
EQ68292,US,NE,Nebraska,No,Basic,Bachelor,2/19/11,Employed,M,74606,Rural,Divorced,68,2,34,0,5,Corporate Auto,Corporate L3,Other,Agent,109.112713,Two-Door Car,Small
KF88603,US,IA,Iowa,No,Extended,High School or Below,1/17/11,Unemployed,M,0,Suburban,Single,138,23,54,0,3,Personal Auto,Personal L1,Collision,Branch,993.6,SUV,Medsize
JR62870,US,MO,Missouri,No,Basic,High School or Below,2/25/11,Employed,M,41438,Urban,Single,72,8,39,0,9,Personal Auto,Personal L1,Collision,Branch,323.836677,Two-Door Car,Medsize
NN40477,US,NE,Nebraska,No,Basic,Bachelor,02/09/2011,Employed,F,52679,Suburban,Divorced,110,25,21,2,1,Personal Auto,Personal L2,Hail,Branch,528,Sports Car,Medsize
JP40952,US,NE,Nebraska,No,Basic,High School or Below,2/25/11,Unemployed,M,0,Suburban,Single,101,4,60,0,1,Personal Auto,Personal L3,Scratch/Dent,Agent,1183.780098,SUV,Medsize
FG24548,US,IA,Iowa,No,Basic,Bachelor,02/04/2011,Employed,M,44524,Urban,Married,70,28,42,0,2,Personal Auto,Personal L3,Other,Web,200.768848,Four-Door Car,Medsize
DZ89536,US,IA,Iowa,Yes,Extended,Master,1/16/11,Employed,M,60244,Urban,Married,83,3,72,3,1,Corporate Auto,Corporate L3,Scratch/Dent,Agent,326.281835,Four-Door Car,Medsize
GH64274,US,MO,Missouri,No,Extended,High School or Below,02/06/2011,Employed,M,22711,Suburban,Married,82,8,74,0,2,Personal Auto,Personal L2,Hail,Branch,393.6,Two-Door Car,Medsize
NX62002,US,IA,Iowa,Yes,Basic,College,2/28/11,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,Corporate Auto,Corporate L3,Collision,Agent,350.4,Two-Door Car,Medsize
CV57391,US,NE,Nebraska,No,Basic,Bachelor,01/07/2011,Employed,F,50398,Urban,Single,71,18,51,0,2,Personal Auto,Personal L3,Scratch/Dent,Web,339.42418,Four-Door Car,Medsize
ZN36983,US,MO,Missouri,No,Extended,College,1/17/11,Unemployed,M,0,Suburban,Married,86,19,99,1,2,Personal Auto,Personal L3,Collision,Web,412.8,Four-Door Car,Medsize
OT40088,US,IA,Iowa,No,Basic,High School or Below,1/15/11,Unemployed,F,0,Suburban,Single,66,1,73,0,2,Personal Auto,Personal L3,Collision,Web,475.2,Four-Door Car,Small
CD56261,US,MO,Missouri,No,Basic,High School or Below,2/13/11,Unemployed,F,0,Suburban,Single,102,16,34,0,5,Corporate Auto,Corporate L3,Hail,Call Center,1037.274096,SUV,Medsize
OG72448,US,NE,Nebraska,No,Premium,Bachelor,1/28/11,Unemployed,M,0,Suburban,Single,114,11,20,0,3,Personal Auto,Personal L2,Hail,Branch,1310.46158,Four-Door Car,Small
IH64929,US,MO,Missouri,No,Basic,High School or Below,2/24/11,Employed,M,87197,Urban,Single,63,35,45,0,3,Personal Auto,Personal L2,Hail,Branch,247.402353,Two-Door Car,Medsize
FD20455,US,MO,Missouri,No,Basic,Bachelor,2/16/11,Unemployed,M,0,Suburban,Single,100,22,24,0,3,Personal Auto,Personal L3,Hail,Web,720,Sports Car,Medsize
ET89070,US,MO,Missouri,No,Basic,High School or Below,1/25/11,Employed,F,85221,Urban,Married,117,11,42,0,4,Personal Auto,Personal L2,Hail,Branch,516.907624,Sports Car,Medsize
DY87071,US,NE,Nebraska,Yes,Extended,High School or Below,2/20/11,Employed,M,96306,Rural,Divorced,95,12,17,1,6,Personal Auto,Personal L3,Collision,Agent,185.355353,Four-Door Car,Medsize
AX10148,US,MO,Missouri,No,Basic,Bachelor,02/01/2011,Unemployed,F,0,Suburban,Married,66,3,97,0,1,Personal Auto,Personal L2,Other,Web,316.8,Four-Door Car,Medsize
DB28487,US,MO,Missouri,No,Basic,High School or Below,02/01/2011,Disabled,F,22249,Suburban,Married,64,4,88,0,2,Personal Auto,Personal L3,Other,Call Center,455.191595,Four-Door Car,Medsize
KU92052,US,MO,Missouri,No,Basic,High School or Below,2/19/11,Unemployed,F,0,Suburban,Single,62,6,62,0,3,Personal Auto,Personal L2,Collision,Agent,382.067564,Four-Door Car,Medsize
FB17016,US,IA,Iowa,Yes,Extended,Bachelor,2/17/11,Employed,F,54507,Suburban,Married,138,20,11,0,1,Personal Auto,Personal L3,Hail,Agent,702.990032,SUV,Medsize
BM45823,US,IA,Iowa,No,Premium,College,1/25/11,Unemployed,M,0,Suburban,Married,101,34,52,4,1,Personal Auto,Personal L3,Collision,Call Center,484.8,Four-Door Car,Small
NN53003,US,MO,Missouri,No,Basic,College,2/17/11,Medical Leave,M,20754,Suburban,Divorced,184,19,15,0,7,Personal Auto,Personal L3,Collision,Agent,1324.8,Luxury SUV,Medsize
LF94873,US,MO,Missouri,No,Premium,College,2/23/11,Unemployed,F,0,Suburban,Single,190,21,35,1,7,Personal Auto,Personal L3,Scratch/Dent,Branch,1654.202174,SUV,Medsize
VB57504,US,MO,Missouri,No,Basic,High School or Below,01/05/2011,Employed,M,30027,Suburban,Married,65,13,10,0,1,Personal Auto,Personal L3,Hail,Branch,312,Four-Door Car,Medsize
NT25078,US,OK,Oklahoma,No,Extended,Bachelor,1/29/11,Employed,M,23156,Suburban,Married,88,9,6,2,1,Special Auto,Special L2,Other,Agent,422.4,Four-Door Car,Medsize
FH86704,US,MO,Missouri,No,Extended,High School or Below,2/24/11,Unemployed,M,0,Suburban,Single,93,7,85,0,4,Personal Auto,Personal L3,Collision,Agent,669.6,Four-Door Car,Medsize
KX32370,US,MO,Missouri,No,Extended,College,1/16/11,Employed,M,23222,Urban,Married,90,10,66,0,4,Corporate Auto,Corporate L3,Scratch/Dent,Branch,252.938842,Two-Door Car,Large
NN76284,US,MO,Missouri,No,Basic,College,02/02/2011,Unemployed,F,0,Suburban,Married,65,16,90,0,1,Corporate Auto,Corporate L2,Collision,Branch,468,Four-Door Car,Medsize
LJ43988,US,MO,Missouri,No,Premium,Master,01/04/2011,Employed,F,27317,Suburban,Married,102,30,12,0,2,Personal Auto,Personal L2,Scratch/Dent,Agent,489.6,Four-Door Car,Medsize
MM44301,US,MO,Missouri,Yes,Basic,College,1/27/11,Retired,F,21073,Suburban,Divorced,106,25,54,1,3,Corporate Auto,Corporate L3,Collision,Agent,508.8,SUV,Small
ED63600,US,MO,Missouri,No,Extended,College,2/25/11,Unemployed,M,0,Suburban,Single,225,26,53,0,2,Corporate Auto,Corporate L2,Collision,Agent,1620,Luxury Car,Medsize
RT37588,US,NE,Nebraska,No,Extended,High School or Below,1/23/11,Employed,F,69268,Rural,Married,93,31,20,0,2,Personal Auto,Personal L1,Hail,Agent,19.170855,Two-Door Car,Medsize
LF19061,US,NE,Nebraska,No,Basic,High School or Below,02/01/2011,Employed,F,74561,Urban,Married,68,0,23,1,5,Personal Auto,Personal L3,Scratch/Dent,Web,234.393625,Two-Door Car,Medsize
EW73451,US,NE,Nebraska,Yes,Basic,High School or Below,01/02/2011,Employed,M,72421,Suburban,Married,65,8,23,0,1,Personal Auto,Personal L2,Hail,Call Center,312,Four-Door Car,Small
UC29668,US,IA,Iowa,No,Basic,Master,01/12/2011,Unemployed,F,0,Rural,Divorced,71,4,18,0,1,Corporate Auto,Corporate L3,Hail,Branch,17.029835,Two-Door Car,Medsize
ZC32761,US,NE,Nebraska,No,Basic,Bachelor,2/15/11,Employed,M,57961,Rural,Divorced,72,27,64,0,2,Personal Auto,Personal L3,Collision,Agent,38.513959,Two-Door Car,Large
FQ22639,US,MO,Missouri,No,Extended,College,2/22/11,Employed,M,35205,Rural,Married,76,7,11,0,1,Personal Auto,Personal L3,Hail,Agent,178.839506,Four-Door Car,Large
YZ60434,US,IA,Iowa,No,Basic,Master,2/28/11,Unemployed,M,0,Rural,Divorced,74,19,41,0,8,Personal Auto,Personal L2,Collision,Web,59.026302,Four-Door Car,Medsize
MJ45965,US,IA,Iowa,No,Basic,High School or Below,2/18/11,Employed,M,72309,Urban,Single,68,3,51,0,2,Personal Auto,Personal L3,Other,Branch,244.727144,Four-Door Car,Medsize
IS95398,US,OK,Oklahoma,No,Basic,Bachelor,02/07/2011,Employed,F,76352,Urban,Single,109,17,9,2,4,Personal Auto,Personal L2,Collision,Agent,501.83778,SUV,Small
LZ81665,US,KS,Kansas,No,Basic,High School or Below,01/08/2011,Unemployed,M,0,Suburban,Single,100,30,4,2,2,Personal Auto,Personal L2,Hail,Call Center,720,SUV,Medsize
OP43389,US,MO,Missouri,No,Basic,College,1/28/11,Employed,F,29057,Suburban,Married,102,22,24,0,3,Corporate Auto,Corporate L3,Hail,Agent,489.6,SUV,Medsize
PI98333,US,IA,Iowa,No,Basic,Bachelor,1/24/11,Unemployed,F,0,Suburban,Single,66,11,73,0,1,Personal Auto,Personal L3,Collision,Agent,501.153571,Four-Door Car,Medsize
YX67409,US,MO,Missouri,No,Basic,Bachelor,02/09/2011,Employed,M,25595,Suburban,Married,101,5,86,0,9,Personal Auto,Personal L2,Scratch/Dent,Call Center,484.8,SUV,Medsize
XR85926,US,IA,Iowa,No,Basic,Bachelor,1/27/11,Employed,M,58058,Suburban,Married,67,28,49,0,2,Personal Auto,Personal L1,Hail,Call Center,355.198918,Four-Door Car,Medsize
MJ54807,US,OK,Oklahoma,Yes,Basic,Bachelor,2/24/11,Retired,M,22828,Suburban,Married,106,11,54,0,2,Personal Auto,Personal L3,Collision,Agent,508.8,SUV,Medsize
AX36597,US,NE,Nebraska,No,Extended,College,2/28/11,Unemployed,F,0,Suburban,Married,81,8,47,0,8,Personal Auto,Personal L3,Other,Branch,390.161912,Four-Door Car,Medsize
IC94434,US,MO,Missouri,Yes,Basic,Bachelor,01/12/2011,Disabled,F,23815,Suburban,Married,73,4,47,0,2,Corporate Auto,Corporate L1,Hail,Call Center,424.330166,Four-Door Car,Medsize
ZX56541,US,MO,Missouri,No,Basic,Bachelor,02/06/2011,Employed,M,45329,Suburban,Married,65,13,7,3,4,Personal Auto,Personal L1,Other,Call Center,312,Two-Door Car,Medsize
RI76571,US,KS,Kansas,No,Basic,Master,01/07/2011,Employed,M,59349,Rural,Married,119,15,41,0,2,Personal Auto,Personal L3,Hail,Web,222.032326,SUV,Medsize
YL78930,US,IA,Iowa,No,Premium,College,2/22/11,Retired,M,19794,Suburban,Married,105,1,78,0,1,Personal Auto,Personal L1,Other,Call Center,504,Four-Door Car,Medsize
ZX17330,US,NE,Nebraska,No,Basic,Bachelor,1/30/11,Employed,M,92401,Rural,Divorced,64,30,37,0,1,Personal Auto,Personal L1,Other,Agent,50.359627,Four-Door Car,Medsize
MK92016,US,IA,Iowa,No,Basic,Bachelor,2/20/11,Unemployed,M,0,Suburban,Married,109,10,20,0,6,Corporate Auto,Corporate L3,Collision,Branch,898.430079,SUV,Medsize
KH93541,US,OK,Oklahoma,No,Extended,College,02/10/2011,Employed,F,83000,Urban,Married,97,29,76,1,6,Corporate Auto,Corporate L2,Collision,Branch,378.5566,Four-Door Car,Small
UG12132,US,KS,Kansas,No,Basic,College,02/04/2011,Employed,F,77693,Urban,Married,65,30,15,0,7,Personal Auto,Personal L1,Hail,Call Center,225.045919,Four-Door Car,Medsize
BV35683,US,NE,Nebraska,Yes,Basic,Bachelor,1/25/11,Employed,F,62902,Rural,Married,69,14,94,0,2,Personal Auto,Personal L3,Hail,Web,159.383042,Two-Door Car,Medsize
PN69476,US,OK,Oklahoma,No,Basic,Master,1/27/11,Unemployed,M,0,Suburban,Married,70,5,70,2,1,Personal Auto,Personal L3,Other,Branch,449.601961,Two-Door Car,Medsize
HB70063,US,KS,Kansas,No,Basic,College,1/30/11,Employed,M,43386,Urban,Single,111,17,35,0,1,Personal Auto,Personal L1,Collision,Call Center,413.002348,SUV,Medsize
CR59224,US,MO,Missouri,No,Basic,Bachelor,1/30/11,Medical Leave,M,29120,Suburban,Married,72,31,77,0,3,Corporate Auto,Corporate L3,Collision,Agent,345.6,Two-Door Car,Medsize
RH97231,US,KS,Kansas,No,Basic,Bachelor,01/01/2011,Employed,M,48893,Suburban,Married,110,9,26,0,3,Personal Auto,Personal L3,Collision,Branch,787.88953,SUV,Medsize
FY67942,US,MO,Missouri,No,Premium,College,1/20/11,Employed,F,92931,Urban,Married,146,6,38,0,7,Personal Auto,Personal L3,Collision,Branch,503.144025,SUV,Small
HG68775,US,KS,Kansas,No,Premium,College,2/17/11,Medical Leave,F,15462,Suburban,Married,115,34,18,0,1,Corporate Auto,Corporate L2,Collision,Web,611.941558,Four-Door Car,Medsize
ED28429,US,KS,Kansas,No,Basic,Bachelor,02/01/2011,Unemployed,M,0,Suburban,Single,62,1,64,0,3,Personal Auto,Personal L1,Collision,Agent,446.4,Two-Door Car,Medsize
IH17933,US,KS,Kansas,No,Basic,College,02/08/2011,Employed,M,70088,Urban,Married,112,0,33,0,1,Personal Auto,Personal L3,Hail,Call Center,536.481665,SUV,Large
NE67816,US,IA,Iowa,No,Basic,College,1/16/11,Employed,M,25558,Suburban,Married,63,31,11,0,1,Personal Auto,Personal L3,Hail,Branch,453.6,Four-Door Car,Small
QJ65091,US,NE,Nebraska,Yes,Basic,High School or Below,01/02/2011,Unemployed,F,0,Suburban,Divorced,112,12,93,0,3,Corporate Auto,Corporate L1,Collision,Web,537.6,Sports Car,Medsize
TR75465,US,KS,Kansas,No,Extended,Master,01/09/2011,Unemployed,M,0,Suburban,Married,134,24,51,0,3,Personal Auto,Personal L2,Collision,Agent,643.2,SUV,Small
LM12349,US,KS,Kansas,No,Premium,Bachelor,1/19/11,Employed,F,36328,Rural,Married,155,6,21,0,4,Corporate Auto,Corporate L2,Collision,Agent,388.148089,SUV,Medsize
XZ62712,US,KS,Kansas,No,Extended,High School or Below,1/29/11,Employed,F,32948,Suburban,Single,127,20,46,1,2,Personal Auto,Personal L2,Collision,Call Center,1428.972913,SUV,Medsize
SL70555,US,MO,Missouri,No,Basic,Bachelor,02/05/2011,Employed,M,69114,Rural,Divorced,103,9,68,0,4,Personal Auto,Personal L3,Hail,Agent,162.199584,SUV,Medsize
XI31845,US,IA,Iowa,No,Extended,High School or Below,01/10/2011,Employed,F,45302,Suburban,Divorced,133,4,34,0,2,Personal Auto,Personal L1,Scratch/Dent,Branch,638.4,SUV,Small
DQ34772,US,NE,Nebraska,No,Extended,High School or Below,2/20/11,Unemployed,M,0,Rural,Married,88,28,23,0,4,Personal Auto,Personal L3,Other,Branch,110.527627,Four-Door Car,Medsize
XU57332,US,MO,Missouri,No,Basic,College,02/10/2011,Employed,F,53173,Suburban,Single,112,30,57,0,4,Personal Auto,Personal L1,Collision,Call Center,1169.409787,SUV,Medsize
SJ87108,US,NE,Nebraska,Yes,Extended,Bachelor,2/27/11,Retired,F,23904,Suburban,Single,123,1,67,3,1,Corporate Auto,Corporate L3,Collision,Agent,590.4,SUV,Medsize
PL33465,US,NE,Nebraska,Yes,Premium,Bachelor,2/28/11,Employed,F,63774,Rural,Divorced,111,18,63,0,1,Personal Auto,Personal L2,Hail,Agent,60.036683,Four-Door Car,Medsize
XL80761,US,MO,Missouri,No,Basic,College,01/01/2011,Employed,M,67544,Suburban,Married,116,2,15,0,3,Corporate Auto,Corporate L3,Collision,Branch,556.8,SUV,Small
SB41594,US,MO,Missouri,No,Basic,College,2/21/11,Employed,M,26691,Suburban,Married,65,7,51,0,1,Personal Auto,Personal L3,Scratch/Dent,Agent,312,Four-Door Car,Large
UB51030,US,KS,Kansas,No,Basic,High School or Below,2/15/11,Unemployed,F,0,Suburban,Single,62,3,44,0,2,Special Auto,Special L3,Collision,Agent,297.6,Four-Door Car,Medsize
KT46283,US,MO,Missouri,Yes,Basic,College,02/12/2011,Employed,M,58089,Suburban,Married,118,31,83,0,1,Corporate Auto,Corporate L1,Collision,Agent,566.4,SUV,Medsize
WZ65217,US,OK,Oklahoma,No,Extended,Bachelor,02/11/2011,Unemployed,M,0,Suburban,Married,136,30,75,0,2,Personal Auto,Personal L2,Collision,Agent,652.8,SUV,Medsize
JB11283,US,MO,Missouri,No,Basic,Bachelor,2/21/11,Employed,M,99583,Rural,Divorced,64,35,85,0,2,Personal Auto,Personal L2,Scratch/Dent,Branch,99.674341,Four-Door Car,Large
TM13014,US,MO,Missouri,No,Basic,Bachelor,2/18/11,Unemployed,M,0,Urban,Married,68,28,65,0,1,Personal Auto,Personal L2,Scratch/Dent,Branch,271.489602,Four-Door Car,Medsize
QS81789,US,IA,Iowa,No,Basic,Bachelor,2/26/11,Medical Leave,F,24410,Suburban,Married,73,5,51,0,2,Corporate Auto,Corporate L3,Scratch/Dent,Web,350.4,Four-Door Car,Small
FP78531,US,MO,Missouri,No,Basic,Bachelor,1/15/11,Employed,F,68956,Rural,Single,118,12,8,2,2,Personal Auto,Personal L3,Scratch/Dent,Call Center,118.538444,SUV,Medsize
RN41087,US,MO,Missouri,No,Basic,High School or Below,2/23/11,Unemployed,F,0,Urban,Married,73,29,82,0,1,Personal Auto,Personal L3,Collision,Call Center,298.671049,Four-Door Car,Medsize
WJ88394,US,OK,Oklahoma,No,Basic,College,1/29/11,Medical Leave,F,20588,Suburban,Married,113,6,86,0,7,Personal Auto,Personal L3,Collision,Branch,586.390393,SUV,Medsize
LH94971,US,IA,Iowa,No,Extended,Bachelor,1/17/11,Employed,M,37840,Suburban,Married,90,31,9,0,4,Corporate Auto,Corporate L2,Hail,Agent,432,Four-Door Car,Large
VW34309,US,IA,Iowa,No,Basic,Bachelor,2/15/11,Employed,F,43440,Rural,Married,74,13,52,0,7,Personal Auto,Personal L3,Collision,Branch,128.21198,Four-Door Car,Medsize
XH47320,US,OK,Oklahoma,No,Basic,Master,01/10/2011,Employed,F,83195,Urban,Single,73,18,36,1,1,Personal Auto,Personal L1,Collision,Call Center,332.693627,Two-Door Car,Medsize
GX13549,US,MO,Missouri,No,Basic,High School or Below,02/03/2011,Unemployed,F,0,Suburban,Single,70,18,74,0,3,Personal Auto,Personal L1,Collision,Call Center,336,Four-Door Car,Medsize
VY32314,US,IA,Iowa,No,Basic,High School or Below,2/25/11,Employed,M,43209,Suburban,Single,110,12,16,0,1,Personal Auto,Personal L3,Collision,Web,528,Sports Car,Medsize
TF65501,US,MO,Missouri,No,Basic,High School or Below,01/07/2011,Employed,F,37308,Suburban,Married,115,2,51,0,1,Personal Auto,Personal L2,Collision,Web,552,SUV,Medsize
EO24423,US,NE,Nebraska,No,Basic,Master,2/26/11,Disabled,M,22239,Suburban,Married,62,34,85,0,1,Personal Auto,Personal L3,Hail,Branch,297.6,Four-Door Car,Small
LA79102,US,MO,Missouri,No,Extended,Doctor,1/18/11,Employed,F,66106,Urban,Married,95,10,25,1,4,Personal Auto,Personal L3,Scratch/Dent,Agent,250.323257,Two-Door Car,Small
FT74388,US,OK,Oklahoma,No,Basic,High School or Below,1/19/11,Employed,M,97065,Suburban,Single,117,10,0,0,1,Personal Auto,Personal L2,Other,Branch,561.6,SUV,Medsize
ZE59592,US,IA,Iowa,No,Basic,College,01/06/2011,Employed,M,24910,Suburban,Married,69,12,79,0,3,Personal Auto,Personal L1,Scratch/Dent,Agent,746.107437,Two-Door Car,Medsize
JU64043,US,IA,Iowa,No,Basic,Master,01/07/2011,Employed,M,49414,Rural,Single,68,8,82,5,6,Personal Auto,Personal L3,Collision,Agent,159.631303,Four-Door Car,Large
TR96772,US,NE,Nebraska,No,Extended,High School or Below,02/08/2011,Employed,F,61148,Rural,Married,132,28,25,0,2,Personal Auto,Personal L3,Hail,Branch,98.206649,Sports Car,Small
DQ35195,US,NE,Nebraska,No,Premium,Bachelor,02/05/2011,Employed,F,52494,Suburban,Single,119,5,69,0,7,Corporate Auto,Corporate L3,Hail,Agent,571.2,Two-Door Car,Small
No74162,US,NE,Nebraska,No,Basic,High School or Below,01/08/2011,Retired,M,20538,Suburban,Divorced,104,25,64,0,7,Personal Auto,Personal L1,Collision,Agent,499.2,SUV,Small
XP52012,US,NE,Nebraska,No,Extended,High School or Below,1/25/11,Unemployed,M,0,Suburban,Single,89,35,22,0,2,Personal Auto,Personal L3,Collision,Agent,538.689882,Two-Door Car,Medsize
HQ16068,US,KS,Kansas,No,Basic,High School or Below,1/31/11,Employed,M,73716,Rural,Married,103,2,91,0,2,Special Auto,Special L2,Collision,Call Center,162.662641,Sports Car,Medsize
QM78112,US,KS,Kansas,Yes,Basic,Bachelor,2/27/11,Employed,M,26790,Suburban,Married,71,4,41,0,1,Personal Auto,Personal L3,Hail,Agent,340.8,Two-Door Car,Medsize
GI30974,US,IA,Iowa,No,Basic,Bachelor,2/13/11,Unemployed,M,0,Suburban,Single,65,31,52,0,1,Corporate Auto,Corporate L3,Hail,Agent,468,Four-Door Car,Small
NM51858,US,IA,Iowa,No,Basic,High School or Below,1/16/11,Employed,M,53252,Suburban,Married,117,1,76,0,1,Personal Auto,Personal L3,Hail,Web,561.6,SUV,Medsize
ZL37444,US,MO,Missouri,Yes,Extended,Doctor,1/18/11,Employed,M,24164,Suburban,Divorced,137,2,40,0,5,Personal Auto,Personal L3,Hail,Agent,657.6,Sports Car,Medsize
CI60365,US,MO,Missouri,Yes,Basic,High School or Below,1/14/11,Employed,F,20090,Suburban,Married,109,10,59,0,2,Special Auto,Special L3,Hail,Agent,523.2,Sports Car,Medsize
IX45386,US,NE,Nebraska,No,Basic,College,1/30/11,Employed,M,81721,Rural,Single,63,11,5,0,1,Personal Auto,Personal L2,Hail,Web,133.90029,Four-Door Car,Large
ZO29478,US,KS,Kansas,Yes,Basic,High School or Below,1/15/11,Disabled,F,18495,Suburban,Married,113,10,15,0,2,Personal Auto,Personal L2,Collision,Branch,542.4,SUV,Large
NG34818,US,MO,Missouri,No,Extended,Bachelor,01/11/2011,Employed,M,42314,Rural,Married,80,23,78,0,3,Personal Auto,Personal L3,Scratch/Dent,Web,56.39419,Four-Door Car,Small
EE95568,US,MO,Missouri,No,Extended,Bachelor,02/09/2011,Employed,F,89892,Urban,Single,135,9,6,0,9,Personal Auto,Personal L3,Collision,Call Center,526.248798,SUV,Medsize
LM84166,US,MO,Missouri,No,Extended,Bachelor,1/29/11,Unemployed,M,0,Suburban,Single,92,33,41,1,1,Personal Auto,Personal L1,Collision,Agent,662.4,Two-Door Car,Medsize
RO32883,US,IA,Iowa,No,Premium,Bachelor,1/20/11,Unemployed,F,0,Rural,Married,117,18,84,4,8,Personal Auto,Personal L3,Collision,Branch,91.055318,Four-Door Car,Medsize
OI68331,US,MO,Missouri,No,Basic,Doctor,01/06/2011,Employed,F,21576,Suburban,Married,65,27,16,0,3,Personal Auto,Personal L3,Other,Web,312,Four-Door Car,Medsize
PW95813,US,IA,Iowa,Yes,Extended,High School or Below,1/20/11,Retired,F,10312,Suburban,Married,78,10,63,0,1,Personal Auto,Personal L1,Hail,Agent,486.278557,Four-Door Car,Large
LM50087,US,NE,Nebraska,No,Basic,College,2/28/11,Employed,F,50632,Rural,Married,62,26,42,0,1,Corporate Auto,Corporate L2,Scratch/Dent,Agent,54.961039,Two-Door Car,Medsize
JD82896,US,MO,Missouri,No,Extended,High School or Below,02/04/2011,Unemployed,F,0,Suburban,Single,139,5,29,0,1,Personal Auto,Personal L2,Hail,Branch,1000.8,SUV,Medsize
KA62636,US,IA,Iowa,No,Basic,High School or Below,1/26/11,Employed,M,97917,Urban,Single,67,14,32,5,3,Personal Auto,Personal L2,Other,Agent,279.184512,Two-Door Car,Medsize
VG85511,US,NE,Nebraska,No,Basic,College,01/05/2011,Medical Leave,M,28280,Suburban,Married,116,7,55,0,9,Personal Auto,Personal L3,Hail,Web,556.8,Sports Car,Medsize
GT18023,US,MO,Missouri,No,Extended,High School or Below,2/15/11,Employed,F,86195,Urban,Married,139,12,10,0,3,Special Auto,Special L2,Collision,Agent,601.667902,SUV,Medsize
VI35467,US,OK,Oklahoma,No,Basic,Master,1/25/11,Employed,F,89797,Rural,Married,106,19,8,0,1,Personal Auto,Personal L3,Hail,Web,70.958361,SUV,Small
LF75926,US,NE,Nebraska,No,Basic,College,1/23/11,Unemployed,M,0,Suburban,Married,63,16,5,0,5,Personal Auto,Personal L3,Hail,Agent,302.4,Four-Door Car,Medsize
SS13550,US,OK,Oklahoma,No,Basic,High School or Below,02/04/2011,Unemployed,M,0,Suburban,Single,192,1,27,0,1,Personal Auto,Personal L3,Hail,Call Center,1921.248929,Luxury SUV,Large
AA34092,US,MO,Missouri,No,Extended,College,02/11/2011,Employed,M,33635,Suburban,Married,240,1,23,0,2,Personal Auto,Personal L3,Collision,Web,1152,Luxury SUV,Medsize
GQ15708,US,IA,Iowa,No,Basic,Bachelor,1/31/11,Medical Leave,M,29790,Suburban,Married,194,25,49,0,3,Personal Auto,Personal L2,Collision,Agent,931.2,Luxury SUV,Medsize
JR72064,US,NE,Nebraska,No,Basic,High School or Below,01/09/2011,Employed,M,44656,Suburban,Married,70,2,80,0,2,Personal Auto,Personal L2,Hail,Branch,336,Two-Door Car,Medsize
AN79079,US,NE,Nebraska,Yes,Basic,Doctor,1/14/11,Employed,M,40870,Suburban,Married,105,3,56,0,2,Personal Auto,Personal L2,Collision,Agent,504,SUV,Large
DS45844,US,MO,Missouri,No,Basic,College,2/13/11,Unemployed,M,0,Rural,Married,117,8,64,0,1,Corporate Auto,Corporate L3,Scratch/Dent,Agent,94.94292,Sports Car,Medsize
QJ90136,US,MO,Missouri,No,Extended,High School or Below,02/03/2011,Employed,F,28363,Suburban,Divorced,133,0,35,0,3,Personal Auto,Personal L3,Collision,Agent,638.4,Sports Car,Medsize
OS95734,US,MO,Missouri,No,Extended,Bachelor,2/28/11,Employed,F,94508,Suburban,Married,88,27,54,0,3,Personal Auto,Personal L3,Other,Agent,491.384479,Four-Door Car,Medsize
KT21352,US,IA,Iowa,No,Basic,High School or Below,01/03/2011,Unemployed,M,0,Suburban,Married,64,24,73,0,2,Personal Auto,Personal L2,Collision,Branch,324.695555,Four-Door Car,Large
CG33085,US,IA,Iowa,No,Extended,Doctor,02/02/2011,Unemployed,M,0,Suburban,Divorced,124,13,1,0,2,Personal Auto,Personal L3,Scratch/Dent,Agent,696.034509,SUV,Medsize
IU94124,US,NE,Nebraska,No,Extended,College,02/04/2011,Unemployed,M,0,Suburban,Single,77,10,36,1,2,Personal Auto,Personal L3,Collision,Branch,554.4,Four-Door Car,Small
HW93117,US,MO,Missouri,No,Basic,Bachelor,1/22/11,Unemployed,F,0,Suburban,Single,116,10,99,0,3,Corporate Auto,Corporate L3,Collision,Branch,835.2,Sports Car,Medsize
